,num__PassengerId,num__Pclass,num__Age,num__SibSp,num__Parch,num__Fare,onehotencoder__x0_female,onehotencoder__x0_male,onehotencoder__x1_C,onehotencoder__x1_Q,onehotencoder__x1_S
295,296.0,1.0,29.69911764705882,0.0,0.0,27.0,0.0,1.0,1.0,0.0,0.0
296,297.0,3.0,23.5,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0
297,298.0,1.0,2.0,1.0,2.0,151.0,1.0,0.0,0.0,0.0,1.0
298,299.0,1.0,29.69911764705882,0.0,0.0,30.0,0.0,1.0,0.0,0.0,1.0
299,300.0,1.0,50.0,0.0,1.0,247.0,1.0,0.0,1.0,0.0,0.0
300,301.0,3.0,29.69911764705882,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0
301,302.0,3.0,29.69911764705882,2.0,0.0,23.0,0.0,1.0,0.0,1.0,0.0
302,303.0,3.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
303,304.0,2.0,29.69911764705882,0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0
304,305.0,3.0,29.69911764705882,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0
305,306.0,1.0,0.92,1.0,2.0,151.0,0.0,1.0,0.0,0.0,1.0
306,307.0,1.0,29.69911764705882,0.0,0.0,110.0,1.0,0.0,1.0,0.0,0.0
307,308.0,1.0,17.0,1.0,0.0,108.0,1.0,0.0,1.0,0.0,0.0
308,309.0,2.0,30.0,1.0,0.0,24.0,0.0,1.0,1.0,0.0,0.0
309,310.0,1.0,30.0,0.0,0.0,56.0,1.0,0.0,1.0,0.0,0.0
310,311.0,1.0,24.0,0.0,0.0,83.0,1.0,0.0,1.0,0.0,0.0
311,312.0,1.0,18.0,2.0,2.0,262.0,1.0,0.0,1.0,0.0,0.0
312,313.0,2.0,26.0,1.0,1.0,26.0,1.0,0.0,0.0,0.0,1.0
313,314.0,3.0,28.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
314,315.0,2.0,43.0,1.0,1.0,26.0,0.0,1.0,0.0,0.0,1.0
315,316.0,3.0,26.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0
316,317.0,2.0,24.0,1.0,0.0,26.0,1.0,0.0,0.0,0.0,1.0
317,318.0,2.0,54.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,1.0
318,319.0,1.0,31.0,0.0,2.0,164.0,1.0,0.0,0.0,0.0,1.0
319,320.0,1.0,40.0,1.0,1.0,134.0,1.0,0.0,1.0,0.0,0.0
320,321.0,3.0,22.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
321,322.0,3.0,27.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
322,323.0,2.0,30.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0
323,324.0,2.0,22.0,1.0,1.0,29.0,1.0,0.0,0.0,0.0,1.0
324,325.0,3.0,29.69911764705882,8.0,2.0,69.0,0.0,1.0,0.0,0.0,1.0
325,326.0,1.0,36.0,0.0,0.0,135.0,1.0,0.0,1.0,0.0,0.0
326,327.0,3.0,61.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0
327,328.0,2.0,36.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0
328,329.0,3.0,31.0,1.0,1.0,20.0,1.0,0.0,0.0,0.0,1.0
329,330.0,1.0,16.0,0.0,1.0,57.0,1.0,0.0,1.0,0.0,0.0
330,331.0,3.0,29.69911764705882,2.0,0.0,23.0,1.0,0.0,0.0,1.0,0.0
331,332.0,1.0,45.5,0.0,0.0,28.0,0.0,1.0,0.0,0.0,1.0
332,333.0,1.0,38.0,0.0,1.0,153.0,0.0,1.0,0.0,0.0,1.0
333,334.0,3.0,16.0,2.0,0.0,18.0,0.0,1.0,0.0,0.0,1.0
334,335.0,1.0,29.69911764705882,1.0,0.0,133.0,1.0,0.0,0.0,0.0,1.0
335,336.0,3.0,29.69911764705882,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
336,337.0,1.0,29.0,1.0,0.0,66.0,0.0,1.0,0.0,0.0,1.0
337,338.0,1.0,41.0,0.0,0.0,134.0,1.0,0.0,1.0,0.0,0.0
338,339.0,3.0,45.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0
339,340.0,1.0,45.0,0.0,0.0,35.0,0.0,1.0,0.0,0.0,1.0
340,341.0,2.0,2.0,1.0,1.0,26.0,0.0,1.0,0.0,0.0,1.0
341,342.0,1.0,24.0,3.0,2.0,263.0,1.0,0.0,0.0,0.0,1.0
342,343.0,2.0,28.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0
343,344.0,2.0,25.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0
344,345.0,2.0,36.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0
345,346.0,2.0,24.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0
346,347.0,2.0,40.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0
347,348.0,3.0,29.69911764705882,1.0,0.0,16.0,1.0,0.0,0.0,0.0,1.0
348,349.0,3.0,3.0,1.0,1.0,15.0,0.0,1.0,0.0,0.0,1.0
349,350.0,3.0,42.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0
350,351.0,3.0,23.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0
351,352.0,1.0,29.69911764705882,0.0,0.0,35.0,0.0,1.0,0.0,0.0,1.0
352,353.0,3.0,15.0,1.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0
353,354.0,3.0,25.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,1.0
354,355.0,3.0,29.69911764705882,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0
355,356.0,3.0,28.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0
356,357.0,1.0,22.0,0.0,1.0,55.0,1.0,0.0,0.0,0.0,1.0
357,358.0,2.0,38.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0
358,359.0,3.0,29.69911764705882,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0
359,360.0,3.0,29.69911764705882,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0
360,361.0,3.0,40.0,1.0,4.0,27.0,0.0,1.0,0.0,0.0,1.0
361,362.0,2.0,29.0,1.0,0.0,27.0,0.0,1.0,1.0,0.0,0.0
362,363.0,3.0,45.0,0.0,1.0,14.0,1.0,0.0,1.0,0.0,0.0
363,364.0,3.0,35.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
364,365.0,3.0,29.69911764705882,1.0,0.0,15.0,0.0,1.0,0.0,1.0,0.0
365,366.0,3.0,30.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
366,367.0,1.0,60.0,1.0,0.0,75.0,1.0,0.0,1.0,0.0,0.0
367,368.0,3.0,29.69911764705882,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0
368,369.0,3.0,29.69911764705882,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0
369,370.0,1.0,24.0,0.0,0.0,69.0,1.0,0.0,1.0,0.0,0.0
370,371.0,1.0,25.0,1.0,0.0,55.0,0.0,1.0,1.0,0.0,0.0
371,372.0,3.0,18.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0
372,373.0,3.0,19.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0
373,374.0,1.0,22.0,0.0,0.0,135.0,0.0,1.0,1.0,0.0,0.0
374,375.0,3.0,3.0,3.0,1.0,21.0,1.0,0.0,0.0,0.0,1.0
375,496.0,3.0,29.69911764705882,0.0,0.0,14.0,0.0,1.0,1.0,0.0,0.0
376,497.0,1.0,54.0,1.0,0.0,78.0,1.0,0.0,1.0,0.0,0.0
377,498.0,3.0,29.69911764705882,0.0,0.0,15.0,0.0,1.0,0.0,0.0,1.0
378,499.0,1.0,25.0,1.0,2.0,151.0,1.0,0.0,0.0,0.0,1.0
379,500.0,3.0,24.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
380,501.0,3.0,17.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0
381,502.0,3.0,21.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0
382,503.0,3.0,29.69911764705882,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0
383,504.0,3.0,37.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0
384,505.0,1.0,16.0,0.0,0.0,86.0,1.0,0.0,0.0,0.0,1.0
385,506.0,1.0,18.0,1.0,0.0,108.0,0.0,1.0,1.0,0.0,0.0
386,507.0,2.0,33.0,0.0,2.0,26.0,1.0,0.0,0.0,0.0,1.0
387,508.0,1.0,29.69911764705882,0.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0
388,509.0,3.0,28.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,1.0
389,510.0,3.0,26.0,0.0,0.0,56.0,0.0,1.0,0.0,0.0,1.0
390,511.0,3.0,29.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0
391,512.0,3.0,29.69911764705882,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0
392,513.0,1.0,36.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0
393,514.0,1.0,54.0,1.0,0.0,59.0,1.0,0.0,1.0,0.0,0.0
394,515.0,3.0,24.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
395,516.0,1.0,47.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,1.0
396,517.0,2.0,34.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0
397,518.0,3.0,29.69911764705882,0.0,0.0,24.0,0.0,1.0,0.0,1.0,0.0
398,519.0,2.0,36.0,1.0,0.0,26.0,1.0,0.0,0.0,0.0,1.0
399,520.0,3.0,32.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
400,521.0,1.0,30.0,0.0,0.0,93.0,1.0,0.0,0.0,0.0,1.0
401,522.0,3.0,22.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
402,523.0,3.0,29.69911764705882,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0
403,524.0,1.0,44.0,0.0,1.0,57.0,1.0,0.0,1.0,0.0,0.0
404,525.0,3.0,29.69911764705882,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0
405,526.0,3.0,40.5,0.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0
406,527.0,2.0,50.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0
407,528.0,1.0,29.69911764705882,0.0,0.0,221.0,0.0,1.0,0.0,0.0,1.0
408,529.0,3.0,39.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
409,530.0,2.0,23.0,2.0,1.0,11.0,0.0,1.0,0.0,0.0,1.0
410,531.0,2.0,2.0,1.0,1.0,26.0,1.0,0.0,0.0,0.0,1.0
411,532.0,3.0,29.69911764705882,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0
412,533.0,3.0,17.0,1.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0
413,534.0,3.0,29.69911764705882,0.0,2.0,22.0,1.0,0.0,1.0,0.0,0.0
414,535.0,3.0,30.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0
415,536.0,2.0,7.0,0.0,2.0,26.0,1.0,0.0,0.0,0.0,1.0
416,537.0,1.0,45.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0
417,538.0,1.0,30.0,0.0,0.0,106.0,1.0,0.0,1.0,0.0,0.0
418,539.0,3.0,29.69911764705882,0.0,0.0,14.0,0.0,1.0,0.0,0.0,1.0
419,540.0,1.0,22.0,0.0,2.0,49.0,1.0,0.0,1.0,0.0,0.0
420,541.0,1.0,36.0,0.0,2.0,71.0,1.0,0.0,0.0,0.0,1.0
421,542.0,3.0,9.0,4.0,2.0,31.0,1.0,0.0,0.0,0.0,1.0
422,543.0,3.0,11.0,4.0,2.0,31.0,1.0,0.0,0.0,0.0,1.0
423,544.0,2.0,32.0,1.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0
424,545.0,1.0,50.0,1.0,0.0,106.0,0.0,1.0,1.0,0.0,0.0
425,546.0,1.0,64.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0
426,547.0,2.0,19.0,1.0,0.0,26.0,1.0,0.0,0.0,0.0,1.0
427,548.0,2.0,29.69911764705882,0.0,0.0,13.0,0.0,1.0,1.0,0.0,0.0
428,549.0,3.0,33.0,1.0,1.0,20.0,0.0,1.0,0.0,0.0,1.0
429,550.0,2.0,8.0,1.0,1.0,36.0,0.0,1.0,0.0,0.0,1.0
430,551.0,1.0,17.0,0.0,2.0,110.0,0.0,1.0,1.0,0.0,0.0
431,552.0,2.0,27.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0
432,553.0,3.0,29.69911764705882,0.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0
433,554.0,3.0,22.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0
434,555.0,3.0,22.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0
435,556.0,1.0,62.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0
436,557.0,1.0,48.0,1.0,0.0,39.0,1.0,0.0,1.0,0.0,0.0
437,558.0,1.0,29.69911764705882,0.0,0.0,227.0,0.0,1.0,1.0,0.0,0.0
438,559.0,1.0,39.0,1.0,1.0,79.0,1.0,0.0,0.0,0.0,1.0
439,560.0,3.0,36.0,1.0,0.0,17.0,1.0,0.0,0.0,0.0,1.0
440,561.0,3.0,29.69911764705882,0.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0
441,562.0,3.0,40.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
442,563.0,2.0,28.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0
443,564.0,3.0,29.69911764705882,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0
444,565.0,3.0,29.69911764705882,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0
445,566.0,3.0,24.0,2.0,0.0,24.0,0.0,1.0,0.0,0.0,1.0
446,567.0,3.0,19.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
447,568.0,3.0,29.0,0.0,4.0,21.0,1.0,0.0,0.0,0.0,1.0
448,569.0,3.0,29.69911764705882,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0
449,570.0,3.0,32.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
450,571.0,2.0,62.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0
451,572.0,1.0,53.0,2.0,0.0,51.0,1.0,0.0,0.0,0.0,1.0
452,573.0,1.0,36.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0
453,574.0,3.0,29.69911764705882,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0
454,575.0,3.0,16.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0
455,576.0,3.0,19.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,1.0
456,577.0,2.0,34.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0
457,578.0,1.0,39.0,1.0,0.0,55.0,1.0,0.0,0.0,0.0,1.0
458,579.0,3.0,29.69911764705882,1.0,0.0,14.0,1.0,0.0,1.0,0.0,0.0
459,580.0,3.0,32.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
460,581.0,2.0,25.0,1.0,1.0,30.0,1.0,0.0,0.0,0.0,1.0
461,582.0,1.0,39.0,1.0,1.0,110.0,1.0,0.0,1.0,0.0,0.0
462,583.0,2.0,54.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0
463,584.0,1.0,36.0,0.0,0.0,40.0,0.0,1.0,1.0,0.0,0.0
464,585.0,3.0,29.69911764705882,0.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0
465,586.0,1.0,18.0,0.0,2.0,79.0,1.0,0.0,0.0,0.0,1.0
466,587.0,2.0,47.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,1.0
467,588.0,1.0,60.0,1.0,1.0,79.0,0.0,1.0,1.0,0.0,0.0
468,589.0,3.0,22.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0
469,590.0,3.0,29.69911764705882,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0
470,591.0,3.0,35.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
471,592.0,1.0,52.0,1.0,0.0,78.0,1.0,0.0,1.0,0.0,0.0
472,593.0,3.0,47.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
473,594.0,3.0,29.69911764705882,0.0,2.0,7.0,1.0,0.0,0.0,1.0,0.0
474,595.0,2.0,37.0,1.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0
475,596.0,3.0,36.0,1.0,1.0,24.0,0.0,1.0,0.0,0.0,1.0
476,597.0,2.0,29.69911764705882,0.0,0.0,33.0,1.0,0.0,0.0,0.0,1.0
477,598.0,3.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
478,599.0,3.0,29.69911764705882,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0
479,600.0,1.0,49.0,1.0,0.0,56.0,0.0,1.0,1.0,0.0,0.0
480,601.0,2.0,24.0,2.0,1.0,27.0,1.0,0.0,0.0,0.0,1.0
481,602.0,3.0,29.69911764705882,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
482,603.0,1.0,29.69911764705882,0.0,0.0,42.0,0.0,1.0,0.0,0.0,1.0
483,604.0,3.0,44.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0
484,605.0,1.0,35.0,0.0,0.0,26.0,0.0,1.0,1.0,0.0,0.0
485,606.0,3.0,36.0,1.0,0.0,15.0,0.0,1.0,0.0,0.0,1.0
486,607.0,3.0,30.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
487,608.0,1.0,27.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,1.0
488,609.0,2.0,22.0,1.0,2.0,41.0,1.0,0.0,1.0,0.0,0.0
489,610.0,1.0,40.0,0.0,0.0,153.0,1.0,0.0,0.0,0.0,1.0
490,611.0,3.0,39.0,1.0,5.0,31.0,1.0,0.0,0.0,0.0,1.0
491,612.0,3.0,29.69911764705882,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
492,613.0,3.0,29.69911764705882,1.0,0.0,15.0,1.0,0.0,0.0,1.0,0.0
493,614.0,3.0,29.69911764705882,0.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0
494,615.0,3.0,35.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0
495,616.0,2.0,24.0,1.0,2.0,65.0,1.0,0.0,0.0,0.0,1.0
496,617.0,3.0,34.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,1.0
497,618.0,3.0,26.0,1.0,0.0,16.0,1.0,0.0,0.0,0.0,1.0
498,619.0,2.0,4.0,2.0,1.0,39.0,1.0,0.0,0.0,0.0,1.0
499,620.0,2.0,26.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0
500,621.0,3.0,27.0,1.0,0.0,14.0,0.0,1.0,1.0,0.0,0.0
501,622.0,1.0,42.0,1.0,0.0,52.0,0.0,1.0,0.0,0.0,1.0
502,623.0,3.0,20.0,1.0,1.0,15.0,0.0,1.0,1.0,0.0,0.0
503,624.0,3.0,21.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
504,625.0,3.0,21.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,1.0
505,626.0,1.0,61.0,0.0,0.0,32.0,0.0,1.0,0.0,0.0,1.0
506,627.0,2.0,57.0,0.0,0.0,12.0,0.0,1.0,0.0,1.0,0.0
507,628.0,1.0,21.0,0.0,0.0,77.0,1.0,0.0,0.0,0.0,1.0
508,629.0,3.0,26.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
509,630.0,3.0,29.69911764705882,0.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0
510,631.0,1.0,80.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,1.0
511,632.0,3.0,51.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
512,633.0,1.0,32.0,0.0,0.0,30.0,0.0,1.0,1.0,0.0,0.0
513,634.0,1.0,29.69911764705882,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
514,635.0,3.0,9.0,3.0,2.0,27.0,1.0,0.0,0.0,0.0,1.0
515,636.0,2.0,28.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0
516,637.0,3.0,32.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
517,638.0,2.0,31.0,1.0,1.0,26.0,0.0,1.0,0.0,0.0,1.0
518,639.0,3.0,41.0,0.0,5.0,39.0,1.0,0.0,0.0,0.0,1.0
519,640.0,3.0,29.69911764705882,1.0,0.0,16.0,0.0,1.0,0.0,0.0,1.0
520,641.0,3.0,20.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
521,642.0,1.0,24.0,0.0,0.0,69.0,1.0,0.0,1.0,0.0,0.0
522,643.0,3.0,2.0,3.0,2.0,27.0,1.0,0.0,0.0,0.0,1.0
523,644.0,3.0,29.69911764705882,0.0,0.0,56.0,0.0,1.0,0.0,0.0,1.0
524,645.0,3.0,0.75,2.0,1.0,19.0,1.0,0.0,1.0,0.0,0.0
525,646.0,1.0,48.0,1.0,0.0,76.0,0.0,1.0,1.0,0.0,0.0
526,647.0,3.0,19.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
527,648.0,1.0,56.0,0.0,0.0,35.0,0.0,1.0,1.0,0.0,0.0
528,649.0,3.0,29.69911764705882,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
529,650.0,3.0,23.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0
530,651.0,3.0,29.69911764705882,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
531,652.0,2.0,18.0,0.0,1.0,23.0,1.0,0.0,0.0,0.0,1.0
532,653.0,3.0,21.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0
533,654.0,3.0,29.69911764705882,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0
534,655.0,3.0,18.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0
535,656.0,2.0,24.0,2.0,0.0,73.0,0.0,1.0,0.0,0.0,1.0
536,657.0,3.0,29.69911764705882,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
537,658.0,3.0,32.0,1.0,1.0,15.0,1.0,0.0,0.0,1.0,0.0
538,659.0,2.0,23.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0
539,660.0,1.0,58.0,0.0,2.0,113.0,0.0,1.0,1.0,0.0,0.0
540,661.0,1.0,50.0,2.0,0.0,133.0,0.0,1.0,0.0,0.0,1.0
541,662.0,3.0,40.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0
542,663.0,1.0,47.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,1.0
543,664.0,3.0,36.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
544,665.0,3.0,20.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
545,666.0,2.0,32.0,2.0,0.0,73.0,0.0,1.0,0.0,0.0,1.0
546,667.0,2.0,25.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0
547,668.0,3.0,29.69911764705882,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
548,669.0,3.0,43.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0
549,670.0,1.0,29.69911764705882,1.0,0.0,52.0,1.0,0.0,0.0,0.0,1.0
550,671.0,2.0,40.0,1.0,1.0,39.0,1.0,0.0,0.0,0.0,1.0
551,672.0,1.0,31.0,1.0,0.0,52.0,0.0,1.0,0.0,0.0,1.0
552,673.0,2.0,70.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0
553,674.0,2.0,31.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0
554,675.0,2.0,29.69911764705882,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
555,676.0,3.0,18.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
556,677.0,3.0,24.5,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0
557,678.0,3.0,18.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0
558,679.0,3.0,43.0,1.0,6.0,46.0,1.0,0.0,0.0,0.0,1.0
559,680.0,1.0,36.0,0.0,1.0,512.0,0.0,1.0,1.0,0.0,0.0
560,681.0,3.0,29.69911764705882,0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0
561,682.0,1.0,27.0,0.0,0.0,76.0,0.0,1.0,1.0,0.0,0.0
562,683.0,3.0,20.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0
563,684.0,3.0,14.0,5.0,2.0,46.0,0.0,1.0,0.0,0.0,1.0
564,685.0,2.0,60.0,1.0,1.0,39.0,0.0,1.0,0.0,0.0,1.0
565,686.0,2.0,25.0,1.0,2.0,41.0,0.0,1.0,1.0,0.0,0.0
566,687.0,3.0,14.0,4.0,1.0,39.0,0.0,1.0,0.0,0.0,1.0
567,688.0,3.0,19.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0
568,689.0,3.0,18.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
569,690.0,1.0,15.0,0.0,1.0,211.0,1.0,0.0,0.0,0.0,1.0
570,691.0,1.0,31.0,1.0,0.0,57.0,0.0,1.0,0.0,0.0,1.0
571,692.0,3.0,4.0,0.0,1.0,13.0,1.0,0.0,1.0,0.0,0.0
572,693.0,3.0,29.69911764705882,0.0,0.0,56.0,0.0,1.0,0.0,0.0,1.0
573,694.0,3.0,25.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0
574,695.0,1.0,60.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0
575,696.0,2.0,52.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0
576,697.0,3.0,44.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0
577,698.0,3.0,29.69911764705882,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0
578,699.0,1.0,49.0,1.0,1.0,110.0,0.0,1.0,1.0,0.0,0.0
579,700.0,3.0,42.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
580,701.0,1.0,18.0,1.0,0.0,227.0,1.0,0.0,1.0,0.0,0.0
581,702.0,1.0,35.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0
582,703.0,3.0,18.0,0.0,1.0,14.0,1.0,0.0,1.0,0.0,0.0
583,704.0,3.0,25.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0
584,705.0,3.0,26.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
585,706.0,2.0,39.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0
586,707.0,2.0,45.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0
587,708.0,1.0,42.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0
588,709.0,1.0,22.0,0.0,0.0,151.0,1.0,0.0,0.0,0.0,1.0
589,710.0,3.0,29.69911764705882,1.0,1.0,15.0,0.0,1.0,1.0,0.0,0.0
590,711.0,1.0,24.0,0.0,0.0,49.0,1.0,0.0,1.0,0.0,0.0
